id,image,points
2421,train/images/conic_02421.png,train/points/conic_02421.npy
2422,train/images/conic_02422.png,train/points/conic_02422.npy
2424,train/images/conic_02424.png,train/points/conic_02424.npy
2425,train/images/conic_02425.png,train/points/conic_02425.npy
2426,train/images/conic_02426.png,train/points/conic_02426.npy
2428,train/images/conic_02428.png,train/points/conic_02428.npy
2429,train/images/conic_02429.png,train/points/conic_02429.npy
2430,train/images/conic_02430.png,train/points/conic_02430.npy
2431,train/images/conic_02431.png,train/points/conic_02431.npy
2433,train/images/conic_02433.png,train/points/conic_02433.npy
2435,train/images/conic_02435.png,train/points/conic_02435.npy
2436,train/images/conic_02436.png,train/points/conic_02436.npy
2437,train/images/conic_02437.png,train/points/conic_02437.npy
2438,train/images/conic_02438.png,train/points/conic_02438.npy
2440,train/images/conic_02440.png,train/points/conic_02440.npy
2441,train/images/conic_02441.png,train/points/conic_02441.npy
2442,train/images/conic_02442.png,train/points/conic_02442.npy
2444,train/images/conic_02444.png,train/points/conic_02444.npy
2445,train/images/conic_02445.png,train/points/conic_02445.npy
2446,train/images/conic_02446.png,train/points/conic_02446.npy
2447,train/images/conic_02447.png,train/points/conic_02447.npy
2448,train/images/conic_02448.png,train/points/conic_02448.npy
2449,train/images/conic_02449.png,train/points/conic_02449.npy
2451,train/images/conic_02451.png,train/points/conic_02451.npy
2452,train/images/conic_02452.png,train/points/conic_02452.npy
2454,train/images/conic_02454.png,train/points/conic_02454.npy
2455,train/images/conic_02455.png,train/points/conic_02455.npy
2456,train/images/conic_02456.png,train/points/conic_02456.npy
2457,train/images/conic_02457.png,train/points/conic_02457.npy
2458,train/images/conic_02458.png,train/points/conic_02458.npy
2459,train/images/conic_02459.png,train/points/conic_02459.npy
2460,train/images/conic_02460.png,train/points/conic_02460.npy
2464,train/images/conic_02464.png,train/points/conic_02464.npy
2465,train/images/conic_02465.png,train/points/conic_02465.npy
2466,train/images/conic_02466.png,train/points/conic_02466.npy
2467,train/images/conic_02467.png,train/points/conic_02467.npy
2468,train/images/conic_02468.png,train/points/conic_02468.npy
2469,train/images/conic_02469.png,train/points/conic_02469.npy
2470,train/images/conic_02470.png,train/points/conic_02470.npy
2471,train/images/conic_02471.png,train/points/conic_02471.npy
2472,train/images/conic_02472.png,train/points/conic_02472.npy
2473,train/images/conic_02473.png,train/points/conic_02473.npy
2475,train/images/conic_02475.png,train/points/conic_02475.npy
2476,train/images/conic_02476.png,train/points/conic_02476.npy
2477,train/images/conic_02477.png,train/points/conic_02477.npy
2478,train/images/conic_02478.png,train/points/conic_02478.npy
2479,train/images/conic_02479.png,train/points/conic_02479.npy
2482,train/images/conic_02482.png,train/points/conic_02482.npy
2483,train/images/conic_02483.png,train/points/conic_02483.npy
2484,train/images/conic_02484.png,train/points/conic_02484.npy
2486,train/images/conic_02486.png,train/points/conic_02486.npy
2488,train/images/conic_02488.png,train/points/conic_02488.npy
2489,train/images/conic_02489.png,train/points/conic_02489.npy
2490,train/images/conic_02490.png,train/points/conic_02490.npy
2491,train/images/conic_02491.png,train/points/conic_02491.npy
2492,train/images/conic_02492.png,train/points/conic_02492.npy
2493,train/images/conic_02493.png,train/points/conic_02493.npy
2494,train/images/conic_02494.png,train/points/conic_02494.npy
2495,train/images/conic_02495.png,train/points/conic_02495.npy
2496,train/images/conic_02496.png,train/points/conic_02496.npy
2497,train/images/conic_02497.png,train/points/conic_02497.npy
2498,train/images/conic_02498.png,train/points/conic_02498.npy
2499,train/images/conic_02499.png,train/points/conic_02499.npy
2500,train/images/conic_02500.png,train/points/conic_02500.npy
2501,train/images/conic_02501.png,train/points/conic_02501.npy
2502,train/images/conic_02502.png,train/points/conic_02502.npy
2504,train/images/conic_02504.png,train/points/conic_02504.npy
2505,train/images/conic_02505.png,train/points/conic_02505.npy
2506,train/images/conic_02506.png,train/points/conic_02506.npy
2507,train/images/conic_02507.png,train/points/conic_02507.npy
2508,train/images/conic_02508.png,train/points/conic_02508.npy
2509,train/images/conic_02509.png,train/points/conic_02509.npy
2510,train/images/conic_02510.png,train/points/conic_02510.npy
2511,train/images/conic_02511.png,train/points/conic_02511.npy
2512,train/images/conic_02512.png,train/points/conic_02512.npy
2513,train/images/conic_02513.png,train/points/conic_02513.npy
2515,train/images/conic_02515.png,train/points/conic_02515.npy
2516,train/images/conic_02516.png,train/points/conic_02516.npy
2518,train/images/conic_02518.png,train/points/conic_02518.npy
2519,train/images/conic_02519.png,train/points/conic_02519.npy
2520,train/images/conic_02520.png,train/points/conic_02520.npy
2521,train/images/conic_02521.png,train/points/conic_02521.npy
2522,train/images/conic_02522.png,train/points/conic_02522.npy
2523,train/images/conic_02523.png,train/points/conic_02523.npy
2524,train/images/conic_02524.png,train/points/conic_02524.npy
2525,train/images/conic_02525.png,train/points/conic_02525.npy
2526,train/images/conic_02526.png,train/points/conic_02526.npy
2527,train/images/conic_02527.png,train/points/conic_02527.npy
2529,train/images/conic_02529.png,train/points/conic_02529.npy
2530,train/images/conic_02530.png,train/points/conic_02530.npy
2531,train/images/conic_02531.png,train/points/conic_02531.npy
2532,train/images/conic_02532.png,train/points/conic_02532.npy
2533,train/images/conic_02533.png,train/points/conic_02533.npy
2534,train/images/conic_02534.png,train/points/conic_02534.npy
2535,train/images/conic_02535.png,train/points/conic_02535.npy
2536,train/images/conic_02536.png,train/points/conic_02536.npy
2537,train/images/conic_02537.png,train/points/conic_02537.npy
2538,train/images/conic_02538.png,train/points/conic_02538.npy
2539,train/images/conic_02539.png,train/points/conic_02539.npy
2541,train/images/conic_02541.png,train/points/conic_02541.npy
2542,train/images/conic_02542.png,train/points/conic_02542.npy
2543,train/images/conic_02543.png,train/points/conic_02543.npy
2544,train/images/conic_02544.png,train/points/conic_02544.npy
2545,train/images/conic_02545.png,train/points/conic_02545.npy
2546,train/images/conic_02546.png,train/points/conic_02546.npy
2548,train/images/conic_02548.png,train/points/conic_02548.npy
2550,train/images/conic_02550.png,train/points/conic_02550.npy
2551,train/images/conic_02551.png,train/points/conic_02551.npy
2552,train/images/conic_02552.png,train/points/conic_02552.npy
2553,train/images/conic_02553.png,train/points/conic_02553.npy
2554,train/images/conic_02554.png,train/points/conic_02554.npy
2555,train/images/conic_02555.png,train/points/conic_02555.npy
2556,train/images/conic_02556.png,train/points/conic_02556.npy
2557,train/images/conic_02557.png,train/points/conic_02557.npy
2558,train/images/conic_02558.png,train/points/conic_02558.npy
2560,train/images/conic_02560.png,train/points/conic_02560.npy
2562,train/images/conic_02562.png,train/points/conic_02562.npy
2563,train/images/conic_02563.png,train/points/conic_02563.npy
2564,train/images/conic_02564.png,train/points/conic_02564.npy
2567,train/images/conic_02567.png,train/points/conic_02567.npy
2568,train/images/conic_02568.png,train/points/conic_02568.npy
2569,train/images/conic_02569.png,train/points/conic_02569.npy
2570,train/images/conic_02570.png,train/points/conic_02570.npy
2571,train/images/conic_02571.png,train/points/conic_02571.npy
2572,train/images/conic_02572.png,train/points/conic_02572.npy
2573,train/images/conic_02573.png,train/points/conic_02573.npy
2574,train/images/conic_02574.png,train/points/conic_02574.npy
2576,train/images/conic_02576.png,train/points/conic_02576.npy
2577,train/images/conic_02577.png,train/points/conic_02577.npy
2579,train/images/conic_02579.png,train/points/conic_02579.npy
2580,train/images/conic_02580.png,train/points/conic_02580.npy
2581,train/images/conic_02581.png,train/points/conic_02581.npy
2582,train/images/conic_02582.png,train/points/conic_02582.npy
2584,train/images/conic_02584.png,train/points/conic_02584.npy
2585,train/images/conic_02585.png,train/points/conic_02585.npy
2586,train/images/conic_02586.png,train/points/conic_02586.npy
2587,train/images/conic_02587.png,train/points/conic_02587.npy
2588,train/images/conic_02588.png,train/points/conic_02588.npy
2589,train/images/conic_02589.png,train/points/conic_02589.npy
2590,train/images/conic_02590.png,train/points/conic_02590.npy
2591,train/images/conic_02591.png,train/points/conic_02591.npy
2593,train/images/conic_02593.png,train/points/conic_02593.npy
2595,train/images/conic_02595.png,train/points/conic_02595.npy
2597,train/images/conic_02597.png,train/points/conic_02597.npy
2599,train/images/conic_02599.png,train/points/conic_02599.npy
2600,train/images/conic_02600.png,train/points/conic_02600.npy
2601,train/images/conic_02601.png,train/points/conic_02601.npy
2602,train/images/conic_02602.png,train/points/conic_02602.npy
2603,train/images/conic_02603.png,train/points/conic_02603.npy
2605,train/images/conic_02605.png,train/points/conic_02605.npy
2606,train/images/conic_02606.png,train/points/conic_02606.npy
2607,train/images/conic_02607.png,train/points/conic_02607.npy
2608,train/images/conic_02608.png,train/points/conic_02608.npy
2610,train/images/conic_02610.png,train/points/conic_02610.npy
2611,train/images/conic_02611.png,train/points/conic_02611.npy
2612,train/images/conic_02612.png,train/points/conic_02612.npy
2614,train/images/conic_02614.png,train/points/conic_02614.npy
2615,train/images/conic_02615.png,train/points/conic_02615.npy
2617,train/images/conic_02617.png,train/points/conic_02617.npy
2618,train/images/conic_02618.png,train/points/conic_02618.npy
2619,train/images/conic_02619.png,train/points/conic_02619.npy
2620,train/images/conic_02620.png,train/points/conic_02620.npy
2621,train/images/conic_02621.png,train/points/conic_02621.npy
2622,train/images/conic_02622.png,train/points/conic_02622.npy
2623,train/images/conic_02623.png,train/points/conic_02623.npy
2625,train/images/conic_02625.png,train/points/conic_02625.npy
2626,train/images/conic_02626.png,train/points/conic_02626.npy
2627,train/images/conic_02627.png,train/points/conic_02627.npy
2628,train/images/conic_02628.png,train/points/conic_02628.npy
2629,train/images/conic_02629.png,train/points/conic_02629.npy
2630,train/images/conic_02630.png,train/points/conic_02630.npy
2631,train/images/conic_02631.png,train/points/conic_02631.npy
2632,train/images/conic_02632.png,train/points/conic_02632.npy
2633,train/images/conic_02633.png,train/points/conic_02633.npy
2635,train/images/conic_02635.png,train/points/conic_02635.npy
2637,train/images/conic_02637.png,train/points/conic_02637.npy
2638,train/images/conic_02638.png,train/points/conic_02638.npy
2639,train/images/conic_02639.png,train/points/conic_02639.npy
2640,train/images/conic_02640.png,train/points/conic_02640.npy
2641,train/images/conic_02641.png,train/points/conic_02641.npy
2642,train/images/conic_02642.png,train/points/conic_02642.npy
2643,train/images/conic_02643.png,train/points/conic_02643.npy
2646,train/images/conic_02646.png,train/points/conic_02646.npy
2647,train/images/conic_02647.png,train/points/conic_02647.npy
2648,train/images/conic_02648.png,train/points/conic_02648.npy
2649,train/images/conic_02649.png,train/points/conic_02649.npy
2650,train/images/conic_02650.png,train/points/conic_02650.npy
2651,train/images/conic_02651.png,train/points/conic_02651.npy
2652,train/images/conic_02652.png,train/points/conic_02652.npy
2653,train/images/conic_02653.png,train/points/conic_02653.npy
2654,train/images/conic_02654.png,train/points/conic_02654.npy
2655,train/images/conic_02655.png,train/points/conic_02655.npy
2656,train/images/conic_02656.png,train/points/conic_02656.npy
2657,train/images/conic_02657.png,train/points/conic_02657.npy
2658,train/images/conic_02658.png,train/points/conic_02658.npy
2659,train/images/conic_02659.png,train/points/conic_02659.npy
2660,train/images/conic_02660.png,train/points/conic_02660.npy
2661,train/images/conic_02661.png,train/points/conic_02661.npy
2662,train/images/conic_02662.png,train/points/conic_02662.npy
2663,train/images/conic_02663.png,train/points/conic_02663.npy
2664,train/images/conic_02664.png,train/points/conic_02664.npy
2665,train/images/conic_02665.png,train/points/conic_02665.npy
2666,train/images/conic_02666.png,train/points/conic_02666.npy
2667,train/images/conic_02667.png,train/points/conic_02667.npy
2669,train/images/conic_02669.png,train/points/conic_02669.npy
2670,train/images/conic_02670.png,train/points/conic_02670.npy
2671,train/images/conic_02671.png,train/points/conic_02671.npy
2672,train/images/conic_02672.png,train/points/conic_02672.npy
2673,train/images/conic_02673.png,train/points/conic_02673.npy
2674,train/images/conic_02674.png,train/points/conic_02674.npy
2676,train/images/conic_02676.png,train/points/conic_02676.npy
2677,train/images/conic_02677.png,train/points/conic_02677.npy
2679,train/images/conic_02679.png,train/points/conic_02679.npy
2680,train/images/conic_02680.png,train/points/conic_02680.npy
2681,train/images/conic_02681.png,train/points/conic_02681.npy
2682,train/images/conic_02682.png,train/points/conic_02682.npy
2683,train/images/conic_02683.png,train/points/conic_02683.npy
2684,train/images/conic_02684.png,train/points/conic_02684.npy
2685,train/images/conic_02685.png,train/points/conic_02685.npy
2686,train/images/conic_02686.png,train/points/conic_02686.npy
2687,train/images/conic_02687.png,train/points/conic_02687.npy
2688,train/images/conic_02688.png,train/points/conic_02688.npy
2689,train/images/conic_02689.png,train/points/conic_02689.npy
2690,train/images/conic_02690.png,train/points/conic_02690.npy
2691,train/images/conic_02691.png,train/points/conic_02691.npy
2692,train/images/conic_02692.png,train/points/conic_02692.npy
2693,train/images/conic_02693.png,train/points/conic_02693.npy
2694,train/images/conic_02694.png,train/points/conic_02694.npy
2696,train/images/conic_02696.png,train/points/conic_02696.npy
2698,train/images/conic_02698.png,train/points/conic_02698.npy
2700,train/images/conic_02700.png,train/points/conic_02700.npy
2701,train/images/conic_02701.png,train/points/conic_02701.npy
2702,train/images/conic_02702.png,train/points/conic_02702.npy
2704,train/images/conic_02704.png,train/points/conic_02704.npy
2706,train/images/conic_02706.png,train/points/conic_02706.npy
2707,train/images/conic_02707.png,train/points/conic_02707.npy
2708,train/images/conic_02708.png,train/points/conic_02708.npy
2709,train/images/conic_02709.png,train/points/conic_02709.npy
2710,train/images/conic_02710.png,train/points/conic_02710.npy
2711,train/images/conic_02711.png,train/points/conic_02711.npy
2712,train/images/conic_02712.png,train/points/conic_02712.npy
2714,train/images/conic_02714.png,train/points/conic_02714.npy
2718,train/images/conic_02718.png,train/points/conic_02718.npy
2721,train/images/conic_02721.png,train/points/conic_02721.npy
2722,train/images/conic_02722.png,train/points/conic_02722.npy
2723,train/images/conic_02723.png,train/points/conic_02723.npy
2724,train/images/conic_02724.png,train/points/conic_02724.npy
2725,train/images/conic_02725.png,train/points/conic_02725.npy
2729,train/images/conic_02729.png,train/points/conic_02729.npy
2730,train/images/conic_02730.png,train/points/conic_02730.npy
2731,train/images/conic_02731.png,train/points/conic_02731.npy
2732,train/images/conic_02732.png,train/points/conic_02732.npy
2735,train/images/conic_02735.png,train/points/conic_02735.npy
2736,train/images/conic_02736.png,train/points/conic_02736.npy
2737,train/images/conic_02737.png,train/points/conic_02737.npy
2739,train/images/conic_02739.png,train/points/conic_02739.npy
2744,train/images/conic_02744.png,train/points/conic_02744.npy
2745,train/images/conic_02745.png,train/points/conic_02745.npy
2746,train/images/conic_02746.png,train/points/conic_02746.npy
2747,train/images/conic_02747.png,train/points/conic_02747.npy
2748,train/images/conic_02748.png,train/points/conic_02748.npy
2749,train/images/conic_02749.png,train/points/conic_02749.npy
2750,train/images/conic_02750.png,train/points/conic_02750.npy
2751,train/images/conic_02751.png,train/points/conic_02751.npy
2752,train/images/conic_02752.png,train/points/conic_02752.npy
2753,train/images/conic_02753.png,train/points/conic_02753.npy
2754,train/images/conic_02754.png,train/points/conic_02754.npy
2755,train/images/conic_02755.png,train/points/conic_02755.npy
2756,train/images/conic_02756.png,train/points/conic_02756.npy
2757,train/images/conic_02757.png,train/points/conic_02757.npy
2758,train/images/conic_02758.png,train/points/conic_02758.npy
2760,train/images/conic_02760.png,train/points/conic_02760.npy
2761,train/images/conic_02761.png,train/points/conic_02761.npy
2762,train/images/conic_02762.png,train/points/conic_02762.npy
2763,train/images/conic_02763.png,train/points/conic_02763.npy
2764,train/images/conic_02764.png,train/points/conic_02764.npy
2765,train/images/conic_02765.png,train/points/conic_02765.npy
2766,train/images/conic_02766.png,train/points/conic_02766.npy
2767,train/images/conic_02767.png,train/points/conic_02767.npy
2768,train/images/conic_02768.png,train/points/conic_02768.npy
2769,train/images/conic_02769.png,train/points/conic_02769.npy
2770,train/images/conic_02770.png,train/points/conic_02770.npy
2773,train/images/conic_02773.png,train/points/conic_02773.npy
2774,train/images/conic_02774.png,train/points/conic_02774.npy
2775,train/images/conic_02775.png,train/points/conic_02775.npy
2776,train/images/conic_02776.png,train/points/conic_02776.npy
2777,train/images/conic_02777.png,train/points/conic_02777.npy
2778,train/images/conic_02778.png,train/points/conic_02778.npy
2779,train/images/conic_02779.png,train/points/conic_02779.npy
2780,train/images/conic_02780.png,train/points/conic_02780.npy
2781,train/images/conic_02781.png,train/points/conic_02781.npy
2782,train/images/conic_02782.png,train/points/conic_02782.npy
2783,train/images/conic_02783.png,train/points/conic_02783.npy
2784,train/images/conic_02784.png,train/points/conic_02784.npy
2785,train/images/conic_02785.png,train/points/conic_02785.npy
2786,train/images/conic_02786.png,train/points/conic_02786.npy
2787,train/images/conic_02787.png,train/points/conic_02787.npy
2788,train/images/conic_02788.png,train/points/conic_02788.npy
2789,train/images/conic_02789.png,train/points/conic_02789.npy
2790,train/images/conic_02790.png,train/points/conic_02790.npy
2791,train/images/conic_02791.png,train/points/conic_02791.npy
2792,train/images/conic_02792.png,train/points/conic_02792.npy
2793,train/images/conic_02793.png,train/points/conic_02793.npy
2795,train/images/conic_02795.png,train/points/conic_02795.npy
2796,train/images/conic_02796.png,train/points/conic_02796.npy
2798,train/images/conic_02798.png,train/points/conic_02798.npy
2801,train/images/conic_02801.png,train/points/conic_02801.npy
2802,train/images/conic_02802.png,train/points/conic_02802.npy
2803,train/images/conic_02803.png,train/points/conic_02803.npy
2804,train/images/conic_02804.png,train/points/conic_02804.npy
2806,train/images/conic_02806.png,train/points/conic_02806.npy
2807,train/images/conic_02807.png,train/points/conic_02807.npy
2808,train/images/conic_02808.png,train/points/conic_02808.npy
2809,train/images/conic_02809.png,train/points/conic_02809.npy
2810,train/images/conic_02810.png,train/points/conic_02810.npy
2811,train/images/conic_02811.png,train/points/conic_02811.npy
2812,train/images/conic_02812.png,train/points/conic_02812.npy
2813,train/images/conic_02813.png,train/points/conic_02813.npy
2816,train/images/conic_02816.png,train/points/conic_02816.npy
2817,train/images/conic_02817.png,train/points/conic_02817.npy
2818,train/images/conic_02818.png,train/points/conic_02818.npy
2819,train/images/conic_02819.png,train/points/conic_02819.npy
2820,train/images/conic_02820.png,train/points/conic_02820.npy
2821,train/images/conic_02821.png,train/points/conic_02821.npy
2824,train/images/conic_02824.png,train/points/conic_02824.npy
2825,train/images/conic_02825.png,train/points/conic_02825.npy
2827,train/images/conic_02827.png,train/points/conic_02827.npy
2828,train/images/conic_02828.png,train/points/conic_02828.npy
2830,train/images/conic_02830.png,train/points/conic_02830.npy
2831,train/images/conic_02831.png,train/points/conic_02831.npy
2832,train/images/conic_02832.png,train/points/conic_02832.npy
2833,train/images/conic_02833.png,train/points/conic_02833.npy
2834,train/images/conic_02834.png,train/points/conic_02834.npy
2836,train/images/conic_02836.png,train/points/conic_02836.npy
2837,train/images/conic_02837.png,train/points/conic_02837.npy
2838,train/images/conic_02838.png,train/points/conic_02838.npy
2840,train/images/conic_02840.png,train/points/conic_02840.npy
2842,train/images/conic_02842.png,train/points/conic_02842.npy
2843,train/images/conic_02843.png,train/points/conic_02843.npy
2844,train/images/conic_02844.png,train/points/conic_02844.npy
2845,train/images/conic_02845.png,train/points/conic_02845.npy
2846,train/images/conic_02846.png,train/points/conic_02846.npy
2847,train/images/conic_02847.png,train/points/conic_02847.npy
2848,train/images/conic_02848.png,train/points/conic_02848.npy
2850,train/images/conic_02850.png,train/points/conic_02850.npy
2851,train/images/conic_02851.png,train/points/conic_02851.npy
2852,train/images/conic_02852.png,train/points/conic_02852.npy
2854,train/images/conic_02854.png,train/points/conic_02854.npy
2855,train/images/conic_02855.png,train/points/conic_02855.npy
2856,train/images/conic_02856.png,train/points/conic_02856.npy
2857,train/images/conic_02857.png,train/points/conic_02857.npy
2858,train/images/conic_02858.png,train/points/conic_02858.npy
2859,train/images/conic_02859.png,train/points/conic_02859.npy
2860,train/images/conic_02860.png,train/points/conic_02860.npy
2863,train/images/conic_02863.png,train/points/conic_02863.npy
2864,train/images/conic_02864.png,train/points/conic_02864.npy
2865,train/images/conic_02865.png,train/points/conic_02865.npy
2866,train/images/conic_02866.png,train/points/conic_02866.npy
2868,train/images/conic_02868.png,train/points/conic_02868.npy
2869,train/images/conic_02869.png,train/points/conic_02869.npy
2871,train/images/conic_02871.png,train/points/conic_02871.npy
2874,train/images/conic_02874.png,train/points/conic_02874.npy
2875,train/images/conic_02875.png,train/points/conic_02875.npy
2876,train/images/conic_02876.png,train/points/conic_02876.npy
2878,train/images/conic_02878.png,train/points/conic_02878.npy
2880,train/images/conic_02880.png,train/points/conic_02880.npy
2881,train/images/conic_02881.png,train/points/conic_02881.npy
2882,train/images/conic_02882.png,train/points/conic_02882.npy
2883,train/images/conic_02883.png,train/points/conic_02883.npy
2885,train/images/conic_02885.png,train/points/conic_02885.npy
2886,train/images/conic_02886.png,train/points/conic_02886.npy
2888,train/images/conic_02888.png,train/points/conic_02888.npy
2889,train/images/conic_02889.png,train/points/conic_02889.npy
2890,train/images/conic_02890.png,train/points/conic_02890.npy
2891,train/images/conic_02891.png,train/points/conic_02891.npy
2894,train/images/conic_02894.png,train/points/conic_02894.npy
2895,train/images/conic_02895.png,train/points/conic_02895.npy
2896,train/images/conic_02896.png,train/points/conic_02896.npy
2897,train/images/conic_02897.png,train/points/conic_02897.npy
2898,train/images/conic_02898.png,train/points/conic_02898.npy
2899,train/images/conic_02899.png,train/points/conic_02899.npy
2900,train/images/conic_02900.png,train/points/conic_02900.npy
2901,train/images/conic_02901.png,train/points/conic_02901.npy
2902,train/images/conic_02902.png,train/points/conic_02902.npy
2903,train/images/conic_02903.png,train/points/conic_02903.npy
2906,train/images/conic_02906.png,train/points/conic_02906.npy
2907,train/images/conic_02907.png,train/points/conic_02907.npy
2909,train/images/conic_02909.png,train/points/conic_02909.npy
2910,train/images/conic_02910.png,train/points/conic_02910.npy
2911,train/images/conic_02911.png,train/points/conic_02911.npy
2913,train/images/conic_02913.png,train/points/conic_02913.npy
2914,train/images/conic_02914.png,train/points/conic_02914.npy
2915,train/images/conic_02915.png,train/points/conic_02915.npy
2916,train/images/conic_02916.png,train/points/conic_02916.npy
2917,train/images/conic_02917.png,train/points/conic_02917.npy
2919,train/images/conic_02919.png,train/points/conic_02919.npy
2920,train/images/conic_02920.png,train/points/conic_02920.npy
2921,train/images/conic_02921.png,train/points/conic_02921.npy
2922,train/images/conic_02922.png,train/points/conic_02922.npy
2924,train/images/conic_02924.png,train/points/conic_02924.npy
2925,train/images/conic_02925.png,train/points/conic_02925.npy
2927,train/images/conic_02927.png,train/points/conic_02927.npy
2928,train/images/conic_02928.png,train/points/conic_02928.npy
2930,train/images/conic_02930.png,train/points/conic_02930.npy
2931,train/images/conic_02931.png,train/points/conic_02931.npy
2932,train/images/conic_02932.png,train/points/conic_02932.npy
2935,train/images/conic_02935.png,train/points/conic_02935.npy
2936,train/images/conic_02936.png,train/points/conic_02936.npy
2937,train/images/conic_02937.png,train/points/conic_02937.npy
2938,train/images/conic_02938.png,train/points/conic_02938.npy
2939,train/images/conic_02939.png,train/points/conic_02939.npy
2940,train/images/conic_02940.png,train/points/conic_02940.npy
2941,train/images/conic_02941.png,train/points/conic_02941.npy
2942,train/images/conic_02942.png,train/points/conic_02942.npy
2943,train/images/conic_02943.png,train/points/conic_02943.npy
2944,train/images/conic_02944.png,train/points/conic_02944.npy
2945,train/images/conic_02945.png,train/points/conic_02945.npy
2947,train/images/conic_02947.png,train/points/conic_02947.npy
2949,train/images/conic_02949.png,train/points/conic_02949.npy
2951,train/images/conic_02951.png,train/points/conic_02951.npy
2952,train/images/conic_02952.png,train/points/conic_02952.npy
2953,train/images/conic_02953.png,train/points/conic_02953.npy
2955,train/images/conic_02955.png,train/points/conic_02955.npy
2956,train/images/conic_02956.png,train/points/conic_02956.npy
2957,train/images/conic_02957.png,train/points/conic_02957.npy
2958,train/images/conic_02958.png,train/points/conic_02958.npy
2959,train/images/conic_02959.png,train/points/conic_02959.npy
2960,train/images/conic_02960.png,train/points/conic_02960.npy
2962,train/images/conic_02962.png,train/points/conic_02962.npy
2963,train/images/conic_02963.png,train/points/conic_02963.npy
2964,train/images/conic_02964.png,train/points/conic_02964.npy
2965,train/images/conic_02965.png,train/points/conic_02965.npy
2966,train/images/conic_02966.png,train/points/conic_02966.npy
2967,train/images/conic_02967.png,train/points/conic_02967.npy
2969,train/images/conic_02969.png,train/points/conic_02969.npy
2970,train/images/conic_02970.png,train/points/conic_02970.npy
2971,train/images/conic_02971.png,train/points/conic_02971.npy
2972,train/images/conic_02972.png,train/points/conic_02972.npy
2973,train/images/conic_02973.png,train/points/conic_02973.npy
2974,train/images/conic_02974.png,train/points/conic_02974.npy
2975,train/images/conic_02975.png,train/points/conic_02975.npy
2976,train/images/conic_02976.png,train/points/conic_02976.npy
2977,train/images/conic_02977.png,train/points/conic_02977.npy
2978,train/images/conic_02978.png,train/points/conic_02978.npy
2979,train/images/conic_02979.png,train/points/conic_02979.npy
2980,train/images/conic_02980.png,train/points/conic_02980.npy
2981,train/images/conic_02981.png,train/points/conic_02981.npy
2982,train/images/conic_02982.png,train/points/conic_02982.npy
2983,train/images/conic_02983.png,train/points/conic_02983.npy
2987,train/images/conic_02987.png,train/points/conic_02987.npy
2988,train/images/conic_02988.png,train/points/conic_02988.npy
2990,train/images/conic_02990.png,train/points/conic_02990.npy
2991,train/images/conic_02991.png,train/points/conic_02991.npy
2993,train/images/conic_02993.png,train/points/conic_02993.npy
2994,train/images/conic_02994.png,train/points/conic_02994.npy
2995,train/images/conic_02995.png,train/points/conic_02995.npy
2996,train/images/conic_02996.png,train/points/conic_02996.npy
2998,train/images/conic_02998.png,train/points/conic_02998.npy
2999,train/images/conic_02999.png,train/points/conic_02999.npy
3001,train/images/conic_03001.png,train/points/conic_03001.npy
3002,train/images/conic_03002.png,train/points/conic_03002.npy
3005,train/images/conic_03005.png,train/points/conic_03005.npy
3006,train/images/conic_03006.png,train/points/conic_03006.npy
3007,train/images/conic_03007.png,train/points/conic_03007.npy
3010,train/images/conic_03010.png,train/points/conic_03010.npy
3011,train/images/conic_03011.png,train/points/conic_03011.npy
3013,train/images/conic_03013.png,train/points/conic_03013.npy
3014,train/images/conic_03014.png,train/points/conic_03014.npy
3015,train/images/conic_03015.png,train/points/conic_03015.npy
3016,train/images/conic_03016.png,train/points/conic_03016.npy
3018,train/images/conic_03018.png,train/points/conic_03018.npy
3020,train/images/conic_03020.png,train/points/conic_03020.npy
3021,train/images/conic_03021.png,train/points/conic_03021.npy
3023,train/images/conic_03023.png,train/points/conic_03023.npy
3024,train/images/conic_03024.png,train/points/conic_03024.npy
3025,train/images/conic_03025.png,train/points/conic_03025.npy
3026,train/images/conic_03026.png,train/points/conic_03026.npy
3027,train/images/conic_03027.png,train/points/conic_03027.npy
3029,train/images/conic_03029.png,train/points/conic_03029.npy
3032,train/images/conic_03032.png,train/points/conic_03032.npy
3034,train/images/conic_03034.png,train/points/conic_03034.npy
3035,train/images/conic_03035.png,train/points/conic_03035.npy
3036,train/images/conic_03036.png,train/points/conic_03036.npy
3038,train/images/conic_03038.png,train/points/conic_03038.npy
3039,train/images/conic_03039.png,train/points/conic_03039.npy
3040,train/images/conic_03040.png,train/points/conic_03040.npy
3041,train/images/conic_03041.png,train/points/conic_03041.npy
3042,train/images/conic_03042.png,train/points/conic_03042.npy
3043,train/images/conic_03043.png,train/points/conic_03043.npy
3044,train/images/conic_03044.png,train/points/conic_03044.npy
3045,train/images/conic_03045.png,train/points/conic_03045.npy
3047,train/images/conic_03047.png,train/points/conic_03047.npy
3048,train/images/conic_03048.png,train/points/conic_03048.npy
3049,train/images/conic_03049.png,train/points/conic_03049.npy
3050,train/images/conic_03050.png,train/points/conic_03050.npy
3052,train/images/conic_03052.png,train/points/conic_03052.npy
3054,train/images/conic_03054.png,train/points/conic_03054.npy
3056,train/images/conic_03056.png,train/points/conic_03056.npy
3057,train/images/conic_03057.png,train/points/conic_03057.npy
